"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (DKK)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (DKK)",Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Purchase ROAS (return on ad spend)",Purchases,"Results value","Result value indicator","Link clicks","CTR (link click-through rate)","CPC (all) (DKK)","Post engagements","Landing page views","Adds to cart","Checkouts initiated",ThruPlays
2026-07-22,2026-07-28,"Organic | Embroidery",active,446,reach,7.73542601,"Using campaign budget",0,3.45,480,446,1.076233,7.1875,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,51,,,,3
2026-07-22,2026-07-28,"Boot | After safety – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC If you're getting soaked",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Shorts | Waiting on manager",inactive,,,,"Using campaign budget",0,3.43,55,49,1.122449,62.363636,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,2,3.636364,3.43,14,2,,,4
2026-07-22,2026-07-28,"Cargo Trousers | Price Hook",active,,,,"Using campaign budget",0,1.82,33,27,1.222222,55.151515,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,3.030303,1.82,1,1,,,
2026-07-22,2026-07-28,"UGC | Shirt Video 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | By midday",not_delivering,28,reach,7.85714286,"Using campaign budget",0,0.22,31,28,1.107143,7.096774,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,4,,,,1
2026-07-22,2026-07-28,"Organic | Spring Essentials",not_delivering,54,reach,7.96296296,"Using campaign budget",0,0.43,60,54,1.111111,7.166667,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | By midday – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC Most people don't realise",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Shirt | Does the job all year round",inactive,,,,"Using campaign budget",0,5.39,63,59,1.067797,85.555556,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,1.587302,5.39,14,,,,1
2026-07-22,2026-07-28,"Protex1 | Soft Shell Jacket |",active,,,,"Using campaign budget",0,1.84,44,37,1.189189,41.818182,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Jacket | Video 2",not_delivering,1,reach,0,"Using campaign budget",0,0,1,1,1,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | After safety",not_delivering,88,reach,7.95454545,"Using campaign budget",0,0.7,93,88,1.056818,7.526882,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,8,,,,2
2026-07-22,2026-07-28,"Organic | Stretch Work Trousers",active,507,reach,6.6469428,"Using campaign budget",0,3.37,516,507,1.017751,6.531008,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,1,0.193798,3.37,1,1,,,
2026-07-22,2026-07-28,"Hi Vis | Affordability For Whole Crew – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC If you are constantly",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Jacket | Whatever the weather",inactive,,,,"Using campaign budget",0,1.9,33,25,1.32,57.575758,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,3.030303,1.9,5,1,,,2
2026-07-22,2026-07-28,"Safety Boots | Close Up Image",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | Good kit shouldn't",not_delivering,39,reach,7.17948718,"Using campaign budget",0,0.28,43,39,1.102564,6.511628,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,7,,,,
2026-07-22,2026-07-28,"Boot | Proper support",not_delivering,33,reach,7.57575758,"Using campaign budget",0,0.25,37,33,1.121212,6.756757,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,1,,,,
2026-07-22,2026-07-28,"Organic | Sun Approved",active,1402,reach,4.7574893,"Using campaign budget",0,6.67,1406,1402,1.002853,4.743954,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,1,0.071124,6.67,1,,,,
2026-07-22,2026-07-28,"Jacket | Video 2 – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC I tracked down",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Shirt | For you",inactive,7,actions:offsite_conversion.fb_pixel_purchase,183.74428571,"Using campaign budget",0,1286.21,28253,20427,1.38312,45.524723,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,"Above average",-,-,"Prospecting | Creatives",2.283025,7,2936.45,action_values:offsite_conversion.fb_pixel_purchase,402,1.422858,2.373081,7275,366,27,17,1375
2026-07-22,2026-07-28,"Hi-Vis Certification | Breathable Workwear",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | Full day on site",not_delivering,28,reach,6.42857143,"Using campaign budget",0,0.18,32,28,1.142857,5.625,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,6,,,,
2026-07-22,2026-07-28,"Trousers | Worth having",not_delivering,201,reach,7.31343284,"Using campaign budget",0,1.47,215,201,1.069652,6.837209,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,27,,,,3
2026-07-22,2026-07-28,"Organic | Customer Testimonial",active,203,reach,7.33990148,"Using campaign budget",0,1.49,211,203,1.039409,7.061611,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Sales Advantage+ SH - Protex1 – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:45:16+0100,-,-,-,"Ongoing | Prospecting | Sales | Protex1 | Advantage+ | SH Ad Set",,,,,,,0,,,3,2,
2026-07-22,2026-07-28,"Video | UGC Grabbed These Veltuff Trousers",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | By midday",inactive,,,,"Using campaign budget",0,0.51,7,5,1.4,72.857143,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,3,,,,
2026-07-22,2026-07-28,"DPA | Jackets | Video 2",active,,,,"Using campaign budget",0,1.02,26,17,1.529412,39.230769,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,1,3.846154,1.02,2,1,,,1
2026-07-22,2026-07-28,"Trousers | Tradie trousers",not_delivering,3,reach,10,"Using campaign budget",0,0.03,3,3,1,10,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Trousers | 100% cotton",not_delivering,51,reach,7.25490196,"Using campaign budget",0,0.37,51,51,1,7.254902,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,1,,,,
2026-07-22,2026-07-28,"Organic | Spring Ready Polos",not_delivering,363,reach,6.99724518,"Using campaign budget",0,2.54,373,363,1.027548,6.809651,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Static | Existing | Protex1 – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:45:16+0100,-,-,-,"Ongoing | Prospecting | Sales | Protex1 | Advantage+ | SH Ad Set",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC 3",active,,,,"Using campaign budget",0,0.1,2,2,1,50,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,1,,,,
2026-07-22,2026-07-28,"Trousers | Worth having",inactive,,,,"Using campaign budget",0,0.07,2,2,1,35,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,1,,,,
2026-07-22,2026-07-28,"DPA | Jackets | Video 1",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Shorts | Too warm",not_delivering,28,reach,7.85714286,"Using campaign budget",0,0.22,35,28,1.25,6.285714,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,6,,,,1
2026-07-22,2026-07-28,"Trousers | Durable, functional",not_delivering,116,reach,7.67241379,"Using campaign budget",0,0.89,132,116,1.137931,6.742424,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,23,,,,2
2026-07-22,2026-07-28,"Safety Boots | Close Up Image – Copy",not_delivering,4152,reach,4.727842,"Using campaign budget",0,19.63,4152,4152,1,4.727842,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,5,0.120424,3.271667,6,2,,,
2026-07-22,2026-07-28,"Sales Advantage+ SH - Protex1",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:30+0100,-,-,-,"Ongoing | Existing | Sales | Protex1 | Advantage+ | SH Ad Set",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC 2",active,2,actions:offsite_conversion.fb_pixel_purchase,205.045,"Using campaign budget",0,410.09,7385,5357,1.37857,55.530129,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",2.895779,2,1187.53,action_values:offsite_conversion.fb_pixel_purchase,134,1.814489,2.000439,1540,106,16,4,299
2026-07-22,2026-07-28,"Boot | Proper support",inactive,,,,"Using campaign budget",0,0.48,7,6,1.166667,68.571429,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,1,,,,1
2026-07-22,2026-07-28,"Jacket | Video 2",inactive,,,,"Using campaign budget",0,0.31,9,8,1.125,34.444444,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,1,,,,
2026-07-22,2026-07-28,"UGC | Shirt Video",not_delivering,27,reach,8.88888889,"Using campaign budget",0,0.24,32,27,1.185185,7.5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,5,,,,
2026-07-22,2026-07-28,"Shorts | Too warm",not_delivering,113,reach,8.40707965,"Using campaign budget",0,0.95,129,113,1.141593,7.364341,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,15,,,,3
2026-07-22,2026-07-28,"Hi-Vis Certification | One Jacket - 4 Seasons",not_delivering,60026,reach,7.75847133,"Using campaign budget",0,465.71,74100,60026,1.234465,6.284885,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",,,,,73,0.098516,3.755726,86,48,1,,
2026-07-22,2026-07-28,"Static | Existing | Protex1",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:30+0100,-,-,-,"Ongoing | Existing | Sales | Protex1 | Advantage+ | SH Ad Set",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Video | UGC 1",active,,,,"Using campaign budget",0,0.11,2,2,1,55,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Trousers | 100% cotton",inactive,,,,"Using campaign budget",0,8.95,167,145,1.151724,53.592814,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,4,2.39521,1.278571,37,6,,,7
2026-07-22,2026-07-28,"Jacket | Video 1",inactive,,,,"Using campaign budget",0,1.51,28,23,1.217391,53.928571,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,8,,,,2
2026-07-22,2026-07-28,"Trousers | Durable, functional",not_delivering,48,reach,7.29166667,"Using campaign budget",0,0.35,51,48,1.0625,6.862745,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,6,,,,
2026-07-22,2026-07-28,"Jacket | British weather",not_delivering,459,reach,8.08278867,"Using campaign budget",0,3.71,513,459,1.117647,7.231969,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,1,0.194932,3.71,53,,,,2
2026-07-22,2026-07-28,"Hi-Vis Certification | Hi-Vis Workwear",not_delivering,321,reach,6.85358255,"Using campaign budget",0,2.2,336,321,1.046729,6.547619,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Static | Existing | Hi-Vis",active,,,,"Using campaign budget",0,2.6,30,24,1.25,86.666667,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,-,-,-,"Ongoing | Existing | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Boot | Full day on site",inactive,,,,"Using campaign budget",0,0.78,13,11,1.181818,60,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,4,,,,1
2026-07-22,2026-07-28,"Hi Vis | Affordability For Whole Crew",inactive,,,,"Using campaign budget",0,14.54,228,201,1.134328,63.77193,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,5,2.192982,1.615556,47,6,3,2,7
2026-07-22,2026-07-28,"DPA | Jackets | Partner Persona",active,,,,"Using campaign budget",0,2.98,40,23,1.73913,74.5,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,1,2.5,2.98,1,1,,,
2026-07-22,2026-07-28,"Trousers | 100% cotton",not_delivering,13,reach,6.15384615,"Using campaign budget",0,0.08,14,13,1.076923,5.714286,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Jacket | Whatever the weather",not_delivering,183,reach,7.37704918,"Using campaign budget",0,1.35,199,183,1.087432,6.78392,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,22,,,,2
2026-07-22,2026-07-28,"Hi-Vis Certification | Protex Range",not_delivering,299,reach,4.98327759,"Using campaign budget",0,1.49,305,299,1.020067,4.885246,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Static | Hi-Vis",active,10,actions:offsite_conversion.fb_pixel_purchase,75.738,"Using campaign budget",0,757.38,22959,9737,2.357913,32.988371,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,-,-,-,"Ongoing | Prospecting | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",7.467784,10,5655.95,action_values:offsite_conversion.fb_pixel_purchase,344,1.498323,1.907758,351,298,46,16,
2026-07-22,2026-07-28,"Jacket | All year round",inactive,,,,"Using campaign budget",0,2.9,20,19,1.052632,145,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,4,,,,3
2026-07-22,2026-07-28,"Shirt | Breathable but fading",inactive,1,actions:offsite_conversion.fb_pixel_purchase,16.99,"Using campaign budget",0,16.99,220,197,1.116751,77.227273,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",33.901118,1,575.98,action_values:offsite_conversion.fb_pixel_purchase,2,0.909091,5.663333,30,2,3,2,5
2026-07-22,2026-07-28,"DPA | Shorts | Tradie",active,,,,"Using campaign budget",0,0.51,16,16,1,31.875,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Shirt | Breathable but fading",not_delivering,7,reach,5.71428571,"Using campaign budget",0,0.04,8,7,1.142857,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Jacket | Weather cant make up its mind",not_delivering,435,reach,7.5862069,"Using campaign budget",0,3.3,448,435,1.029885,7.366071,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,1,0.223214,3.3,61,2,,,6
2026-07-22,2026-07-28,"Hi-Vis Certification | Aruba Trainer",not_delivering,1138,reach,5.78207381,"Using campaign budget",0,6.58,1185,1138,1.041301,5.552743,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",,,,,2,0.168776,3.29,2,2,,,
2026-07-22,2026-07-28,"Sales Advantage+ SH - Hi-Vis",active,,,,"Using campaign budget",0,25.26,735,576,1.276042,34.367347,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,-,-,-,"Ongoing | Prospecting | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",,,,,14,1.904762,1.57875,14,10,,,
2026-07-22,2026-07-28,"Trousers | Tradie trousers",inactive,,,,"Using campaign budget",0,3.45,59,48,1.229167,58.474576,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,1.694915,3.45,14,1,,,3
2026-07-22,2026-07-28,"Veltuff | Summer Catalog",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2.39,"Using campaign budget",0,2.39,23,22,1.045455,103.913043,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-14T15:28:20+0100,-,-,-,"Prospecting | Summer Catalog DPA",586.506276,1,1401.75,action_values:offsite_conversion.fb_pixel_purchase,1,4.347826,1.195,5,1,,,2
2026-07-22,2026-07-28,"DPA | Protex1 Range | Tradie",active,,,,"Using campaign budget",0,0.6,12,11,1.090909,50,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Trousers | Built for the job",not_delivering,75,reach,7.46666667,"Using campaign budget",0,0.56,79,75,1.053333,7.088608,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,14,,,,
2026-07-22,2026-07-28,"Shorts | Still waiting",not_delivering,29,reach,8.27586207,"Using campaign budget",0,0.24,33,29,1.137931,7.272727,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,4,,,,
2026-07-22,2026-07-28,"Hi-Vis Certification | Protex1 Trousers",not_delivering,792,reach,6.86868687,"Using campaign budget",0,5.44,812,792,1.025253,6.699507,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Sales Advantage+ SH - Hi-Vis",active,9,actions:offsite_conversion.fb_pixel_purchase,65.11666667,"Using campaign budget",0,586.05,14124,4645,3.040689,41.493203,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,Average,"Above average","Above average","Ongoing | Existing | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",5.821244,9,3411.54,action_values:offsite_conversion.fb_pixel_purchase,151,1.069102,3.407267,163,146,16,6,2
2026-07-22,2026-07-28,"Boot | Good kit shouldn't",inactive,,,,"Using campaign budget",0,0.07,3,3,1,23.333333,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"Hi Vis | Affordability For Whole Crew",active,,,,"Using campaign budget",0,0.12,5,5,1,24,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-22,2026-07-28,"DPA | Safety Footwear | Delivery Driver",active,,,,"Using campaign budget",0,5.59,100,84,1.190476,55.9,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,2,2,1.3975,2,2,,,
2026-07-22,2026-07-28,"UGC | Shirt Video 3",not_delivering,12,reach,9.16666667,"Using campaign budget",0,0.11,14,12,1.166667,7.857143,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,1,,,,
2026-07-22,2026-07-28,"Shorts | Last month",not_delivering,189,reach,7.98941799,"Using campaign budget",0,1.51,206,189,1.089947,7.330097,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,20,,,,2
2026-07-22,2026-07-28,"Jacket | Video 1",not_delivering,64,reach,7.34375,"Using campaign budget",0,0.47,67,64,1.046875,7.014925,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,13,,,,
2026-07-15,2026-07-21,"Static | Pros | SB",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-28T11:34:41+0100,-,-,-,"Sales Prospecting | SB | DPA Ad Set",,,,,,,0,,,,,
2026-07-15,2026-07-21,"Kit | Liked the workwear – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-15,2026-07-21,"Shirt | Ticks every box – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-07-15,2026-07-21,"Shirt | Ticks every box",inactive,,,,"Using campaign budget",0,12.06,54,46,1.173913,223.333333,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,3,5.555556,3.015,9,3,,,3
